lat,lon,radiance,bortle
37.25,126.55,1.777,4
37.25,126.56,2.9139,5
37.25,126.57,4.8915,5
37.25,126.58,7.587,6
37.25,126.59,4.6014,5
37.25,126.6,4.7077,5
37.25,126.61,4.3346,5
37.25,126.62,2.3079,4
37.25,126.63,1.819,4
37.25,126.65,2.0942,4
37.25,126.66,2.3028,4
37.25,126.67,1.6556,4
37.25,126.68,1.7814,4
37.25,126.69,3.013,5
37.25,126.7,3.7404,5
37.25,126.71,2.9073,5
37.25,126.72,2.9263,5
37.25,126.73,2.319,4
37.25,126.74,4.3281,5
37.25,126.75,9.4854,6
37.25,126.76,8.0381,6
37.25,126.77,8.8154,6
37.25,126.78,9.5557,6
37.25,126.79,9.7105,6
37.25,126.8,8.8185,6
37.25,126.81,8.1995,6
37.25,126.82,9.019,6
37.25,126.83,7.0348,6
37.25,126.84,10.0213,7
37.25,126.85,11.6171,7
37.25,126.86,6.5595,6
37.25,126.87,25.6512,8
37.25,126.88,14.4432,7
37.25,126.89,10.9228,7
37.25,126.9,14.5838,7
37.25,126.91,13.6426,7
37.25,126.92,12.9018,7
37.25,126.93,14.0141,7
37.25,126.94,10.4774,7
37.25,126.95,18.33,7
37.25,126.96,18.3859,7
37.25,126.97,40.8226,8
37.25,126.98,55.033,9
37.25,126.99,41.1351,8
37.25,127.0,23.422,7
37.25,127.01,51.1328,9
37.25,127.02,66.4942,9
37.25,127.03,62.2671,9
37.25,127.04,67.8637,9
37.25,127.05,66.0369,9
37.25,127.06,70.1988,9
37.25,127.07,70.8446,9
37.25,127.08,86.9701,9
37.25,127.09,25.6186,8
37.25,127.1,39.9779,8
37.25,127.11,55.8198,9
37.25,127.12,27.002,8
37.25,127.13,20.8364,7
37.25,127.14,19.1275,7
37.25,127.15,18.2703,7
37.25,127.16,14.8656,7
37.25,127.17,18.0688,7
37.25,127.18,9.3409,6
37.25,127.19,19.0852,7
37.25,127.2,9.553,6
37.25,127.21,14.1637,7
37.25,127.22,39.6981,8
37.25,127.23,28.1505,8
37.25,127.24,21.0984,7
37.25,127.25,10.2185,7
37.25,127.26,7.0276,6
37.25,127.27,6.2126,6
37.25,127.28,4.2237,5
37.25,127.29,3.1665,5
37.25,127.3,4.3251,5
37.25,127.31,3.6056,5
37.25,127.32,8.0193,6
37.25,127.33,6.6715,6
37.25,127.34,4.8314,5
37.25,127.35,10.9981,7
37.25,127.36,32.162,8
37.25,127.37,9.2745,6
37.25,127.38,7.2411,6
37.25,127.39,11.1487,7
37.25,127.4,9.9649,6
37.25,127.41,10.5491,7
37.25,127.42,20.4856,7
37.25,127.43,12.3794,7
37.25,127.44,13.2492,7
37.25,127.45,7.4097,6
37.25,127.46,7.5941,6
37.25,127.47,23.2639,7
37.25,127.48,96.8682,9
37.25,127.49,77.509,9
37.25,127.5,19.1765,7
37.25,127.51,7.5441,6
37.25,127.52,13.0468,7
37.25,127.53,5.1543,6
37.25,127.54,3.6115,5
37.25,127.55,2.8368,5
37.25,127.56,3.2571,5
37.25,127.57,3.0065,5
37.25,127.58,2.8162,5
37.25,127.59,16.0053,7
37.25,127.6,11.2815,7
37.25,127.61,5.414,6
37.25,127.62,7.2893,6
37.25,127.63,6.1019,6
37.25,127.64,16.9896,7
37.25,127.65,13.3054,7
37.25,127.66,5.8774,6
37.25,127.67,3.3971,5
37.25,127.68,3.3895,5
37.25,127.69,2.5767,5
37.25,127.7,2.6652,5
37.25,127.71,2.8707,5
37.25,127.72,1.7246,4
37.25,127.73,1.4087,4
37.25,127.74,1.1257,4
37.25,127.75,1.0458,4
37.25,127.76,1.0793,4
37.25,127.77,1.2468,4
37.25,127.78,1.0553,4
37.25,127.79,0.9642,3
37.25,127.8,0.9114,3
37.25,127.81,0.8634,3
37.25,127.82,0.7947,3
37.25,127.83,0.8675,3
37.25,127.84,0.9735,3
37.25,127.89,0.8165,3
37.25,127.9,1.4201,4
37.25,127.91,1.1266,4
37.25,127.92,0.8971,3
37.25,128.03,0.9993,3
37.25,128.04,1.1287,4
37.25,128.05,4.9814,5
37.25,128.06,3.6164,5
37.25,128.07,1.2194,4
37.25,128.08,1.1677,4
37.25,128.09,1.2183,4
37.25,128.1,1.2597,4
37.25,128.11,0.9722,3
37.25,128.12,1.113,4
37.25,128.13,1.1356,4
37.25,128.14,1.1887,4
37.25,128.15,0.9842,3
37.25,128.16,0.9099,3
37.25,128.17,0.9411,3
37.25,128.18,0.8241,3
37.25,128.19,0.7882,3
37.25,128.2,0.7339,3
37.25,128.23,0.7217,3
37.25,128.27,0.8848,3
37.25,128.28,0.7532,3
37.25,128.29,1.0706,4
37.25,128.3,1.0874,4
37.25,128.31,0.7733,3
37.25,128.32,0.7791,3
37.25,128.33,0.702,3
37.25,128.35,0.7259,3
37.25,128.36,0.7611,3
37.25,128.37,0.8891,3
37.25,128.38,0.6492,3
37.25,128.42,0.6683,3
37.25,128.43,1.9692,4
37.25,128.44,0.8514,3
37.25,128.45,1.1627,4
37.25,128.46,2.853,5
37.25,128.47,0.8868,3
37.25,128.48,0.736,3
37.25,128.5,0.6042,3
37.25,128.51,0.7742,3
37.25,128.59,0.6283,3
37.25,128.6,0.9605,3
37.25,128.61,0.6994,3
37.25,128.66,0.5767,3
37.25,128.67,0.6699,3
37.25,128.73,0.5621,3
37.25,128.76,0.8327,3
37.25,128.77,4.8354,5
37.25,128.78,9.4751,6
37.25,128.79,1.471,4
37.25,128.8,1.0385,4
37.25,128.81,0.9269,3
37.25,128.82,1.4037,4
37.25,128.83,1.2275,4
37.25,128.86,0.7051,3
37.25,128.87,0.71,3
37.25,128.9,0.8829,3
37.25,128.91,0.6892,3
37.25,128.95,0.5517,3
37.25,128.96,0.8286,3
37.25,128.97,1.2586,4
37.25,128.98,1.4636,4
37.25,128.99,0.8427,3
37.25,129.02,0.9533,3
37.25,129.04,1.0417,4
37.25,129.05,3.1882,5
37.25,129.06,2.5,5
37.25,129.07,0.9523,3
37.25,129.08,0.7996,3
37.25,129.17,1.4341,4
37.25,129.18,0.9889,3
37.25,129.31,0.5896,3
37.25,129.32,0.5291,3
37.25,129.33,1.0506,4
37.25,129.34,1.9496,4
37.25,129.35,1.3153,4
37.25,129.36,0.7948,3
37.26,126.09,0.5879,3
37.26,126.1,1.9924,4
37.26,126.11,3.733,5
37.26,126.12,3.8748,5
37.26,126.13,2.7707,5
37.26,126.14,0.9258,3
37.26,126.29,1.7063,4
37.26,126.3,1.3353,4
37.26,126.31,1.3599,4
37.26,126.32,0.7704,3
37.26,126.33,1.0745,4
37.26,126.34,0.757,3
37.26,126.41,1.0099,4
37.26,126.42,1.3951,4
37.26,126.43,2.6072,5
37.26,126.44,2.4912,4
37.26,126.45,2.4221,4
37.26,126.46,2.8384,5
37.26,126.47,3.1784,5
37.26,126.48,3.5239,5
37.26,126.49,9.9285,6
37.26,126.5,11.7399,7
37.26,126.51,3.8408,5
37.26,126.52,4.1336,5
37.26,126.53,2.9671,5
37.26,126.54,1.4614,4
37.26,126.55,1.5711,4
37.26,126.56,3.4815,5
37.26,126.57,6.774,6
37.26,126.58,6.1809,6
37.26,126.59,4.252,5
37.26,126.6,3.5693,5
37.26,126.61,3.2231,5
37.26,126.62,1.7834,4
37.26,126.63,1.6154,4
37.26,126.65,1.5234,4
37.26,126.68,1.677,4
37.26,126.69,1.9776,4
37.26,126.7,2.1419,4
37.26,126.71,2.0691,4
37.26,126.72,2.0176,4
37.26,126.73,2.0678,4
37.26,126.74,2.3386,4
37.26,126.75,2.8273,5
37.26,126.76,2.3925,4
37.26,126.77,2.5287,5
37.26,126.78,2.581,5
37.26,126.79,2.9675,5
37.26,126.8,3.4711,5
37.26,126.81,4.5149,5
37.26,126.82,4.5763,5
37.26,126.83,4.1738,5
37.26,126.84,6.4453,6
37.26,126.85,14.7003,7
37.26,126.86,6.5513,6
37.26,126.87,7.6244,6
37.26,126.88,9.389,6
37.26,126.89,11.817,7
37.26,126.9,7.6465,6
37.26,126.91,8.8699,6
37.26,126.92,12.0037,7
37.26,126.93,6.9895,6
37.26,126.94,8.4716,6
37.26,126.95,20.8922,7
37.26,126.96,53.148,9
37.26,126.97,63.1755,9
37.26,126.98,50.7224,9
37.26,126.99,71.4074,9
37.26,127.0,59.6601,9
37.26,127.01,59.1474,9
37.26,127.02,83.8753,9
37.26,127.03,116.427,9
37.26,127.04,76.8469,9
37.26,127.05,75.1292,9
37.26,127.06,72.5516,9
37.26,127.07,64.0799,9
37.26,127.08,52.921,9
37.26,127.09,25.4029,8
37.26,127.1,44.2209,8
37.26,127.11,46.3285,8
37.26,127.12,21.1532,7
37.26,127.13,15.9837,7
37.26,127.14,31.3186,8
37.26,127.15,13.646,7
37.26,127.16,20.5699,7
37.26,127.17,14.6471,7
37.26,127.18,8.6844,6
37.26,127.19,15.2258,7
37.26,127.2,16.7569,7
37.26,127.21,23.0598,7
37.26,127.22,30.8916,8
37.26,127.23,11.2946,7
37.26,127.24,9.2928,6
37.26,127.25,7.7019,6
37.26,127.26,5.222,6
37.26,127.27,5.2135,6
37.26,127.28,4.7121,5
37.26,127.29,3.8426,5
37.26,127.3,3.2495,5
37.26,127.31,2.5923,5
37.26,127.32,2.9121,5
37.26,127.33,4.8942,5
37.26,127.34,4.1056,5
37.26,127.35,14.5003,7
37.26,127.36,25.2753,8
37.26,127.37,9.1854,6
37.26,127.38,7.8661,6
37.26,127.39,13.2658,7
37.26,127.4,13.4007,7
37.26,127.41,9.1634,6
37.26,127.42,3.843,5
37.26,127.43,4.3469,5
37.26,127.44,8.5152,6
37.26,127.45,9.5107,6
37.26,127.46,12.0073,7
37.26,127.47,16.8583,7
37.26,127.48,35.5965,8
37.26,127.49,21.3842,7
37.26,127.5,8.9626,6
37.26,127.51,5.1187,6
37.26,127.52,12.279,7
37.26,127.53,8.7927,6
37.26,127.54,3.1985,5
37.26,127.55,2.4956,4
37.26,127.56,2.5491,5
37.26,127.57,2.5148,5
37.26,127.58,3.6639,5
37.26,127.59,5.0236,6
37.26,127.6,7.165,6
37.26,127.61,5.0972,6
37.26,127.62,3.7071,5
37.26,127.63,6.5678,6
37.26,127.64,22.7824,7
37.26,127.65,16.1283,7
37.26,127.66,7.6096,6
37.26,127.67,3.2167,5
37.26,127.68,2.8321,5
37.26,127.69,3.8516,5
37.26,127.7,2.7014,5
37.26,127.71,1.8521,4
37.26,127.72,1.7436,4
37.26,127.73,1.6781,4
37.26,127.74,1.1229,4
37.26,127.75,1.1809,4
37.26,127.76,1.1583,4
37.26,127.77,1.1859,4
37.26,127.78,3.0554,5
37.26,127.79,2.6727,5
37.26,127.8,1.7494,4
37.26,127.81,1.1807,4
37.26,127.82,1.0879,4
37.26,127.83,1.064,4
37.26,127.84,1.0913,4
37.26,127.88,0.8749,3
37.26,127.89,0.8425,3
37.26,127.9,1.7208,4
37.26,127.91,2.2104,4
37.26,127.92,1.0385,4
37.26,127.94,0.825,3
37.26,127.95,0.7639,3
37.26,128.01,0.7483,3
37.26,128.02,0.9537,3
37.26,128.03,1.7451,4
37.26,128.04,4.2186,5
37.26,128.05,8.0212,6
37.26,128.06,1.9483,4
37.26,128.07,0.8613,3
37.26,128.08,0.9585,3
37.26,128.09,0.845,3
37.26,128.1,0.7145,3
37.26,128.12,0.6675,3
37.26,128.13,0.6566,3
37.26,128.14,0.7805,3
37.26,128.15,0.6398,3
37.26,128.16,1.5081,4
37.26,128.17,1.3736,4
37.26,128.18,1.168,4
37.26,128.19,1.4537,4
37.26,128.2,0.922,3
37.26,128.21,0.7126,3
37.26,128.26,1.0372,4
37.26,128.27,0.9429,3
37.26,128.28,0.8413,3
37.26,128.29,0.8743,3
37.26,128.3,0.823,3
37.26,128.31,0.7308,3
37.26,128.35,0.8365,3
37.26,128.36,0.9998,3
37.26,128.42,0.6069,3
37.26,128.43,1.0043,4
37.26,128.44,0.6661,3
37.26,128.45,2.2726,4
37.26,128.46,5.6323,6
37.26,128.47,1.111,4
37.26,128.48,0.7339,3
37.26,128.5,0.7948,3
37.26,128.51,0.9834,3
37.26,128.59,0.8678,3
37.26,128.6,0.9403,3
37.26,128.61,0.6314,3
37.26,128.66,0.5692,3
37.26,128.67,1.0083,4
37.26,128.68,0.573,3
37.26,128.69,0.567,3
37.26,128.7,0.7011,3
37.26,128.71,0.6647,3
37.26,128.72,0.6294,3
37.26,128.73,0.7231,3
37.26,128.74,1.4356,4
37.26,128.75,1.2643,4
37.26,128.76,1.2658,4
37.26,128.77,1.2121,4
37.26,128.78,2.1709,4
37.26,128.79,1.2407,4
37.26,128.8,1.1145,4
37.26,128.82,0.749,3
37.26,128.83,0.8464,3
37.26,128.86,0.715,3
37.26,128.87,0.8971,3
37.26,128.88,0.8115,3
37.26,128.89,0.8383,3
37.26,128.9,0.7045,3
37.26,128.91,0.7691,3
37.26,128.92,0.7501,3
37.26,128.94,0.6552,3
37.26,128.95,0.6614,3
37.26,128.96,1.8763,4
37.26,128.97,1.0699,4
37.26,128.98,0.9134,3
37.26,128.99,0.8918,3
37.26,129.0,0.8834,3
37.26,129.01,0.8238,3
37.26,129.02,0.8089,3
37.26,129.03,0.7514,3
37.26,129.04,0.7943,3
37.26,129.05,1.8744,4
37.26,129.06,5.5031,6
37.26,129.07,1.0502,4
37.26,129.17,0.7998,3
37.26,129.18,0.8705,3
37.26,129.29,0.5884,3
37.26,129.3,0.5002,3
37.26,129.32,0.7507,3
37.26,129.33,3.1505,5
37.26,129.34,1.2631,4
37.26,129.35,1.95,4
37.27,125.99,0.6282,3
37.27,126.0,0.7608,3
37.27,126.01,0.9524,3
37.27,126.1,0.6798,3
37.27,126.28,0.5906,3
37.27,126.29,0.6607,3
37.27,126.3,0.6046,3
37.27,126.42,0.9746,3
37.27,126.43,1.0264,4
37.27,126.44,3.0567,5
37.27,126.45,5.1864,6
37.27,126.46,4.2164,5
37.27,126.47,2.1756,4
37.27,126.48,2.9155,5
37.27,126.49,2.863,5
37.27,126.5,2.0588,4
37.27,126.51,1.4802,4
37.27,126.54,1.469,4
37.27,126.55,2.3269,4
37.27,126.56,6.7458,6
37.27,126.57,20.1492,7
37.27,126.58,6.3574,6
37.27,126.59,2.4447,4
37.27,126.6,1.9626,4
37.27,126.61,1.8182,4
37.27,126.67,1.7996,4
37.27,126.72,1.9839,4
37.27,126.73,2.2274,4
37.27,126.74,2.5344,5
37.27,126.75,2.9921,5
37.27,126.76,2.5935,5
37.27,126.77,2.6983,5
37.27,126.79,3.3853,5
37.27,126.8,3.8799,5
37.27,126.81,6.195,6
37.27,126.82,11.1629,7
37.27,126.83,25.7788,8
37.27,126.84,11.0758,7
37.27,126.85,7.1758,6
37.27,126.86,10.1652,7
37.27,126.87,9.0226,6
37.27,126.88,8.9939,6
37.27,126.89,11.4018,7
37.27,126.9,7.7796,6
37.27,126.91,10.5207,7
37.27,126.92,6.1807,6
37.27,126.93,7.7566,6
37.27,126.94,51.5539,9
37.27,126.95,58.8294,9
37.27,126.96,72.4587,9
37.27,126.97,39.3983,8
37.27,126.98,49.8095,8
37.27,126.99,43.4474,8
37.27,127.0,109.7423,9
37.27,127.01,96.5576,9
37.27,127.02,116.5208,9
37.27,127.03,92.2023,9
37.27,127.04,59.4383,9
37.27,127.05,68.9177,9
37.27,127.06,72.9461,9
37.27,127.07,71.3944,9
37.27,127.08,44.246,8
37.27,127.09,44.5881,8
37.27,127.1,65.6302,9
37.27,127.11,72.8506,9
37.27,127.12,40.6787,8
37.27,127.13,39.3623,8
37.27,127.14,30.8945,8
37.27,127.15,54.2099,9
37.27,127.16,42.729,8
37.27,127.17,7.723,6
37.27,127.18,7.9167,6
37.27,127.19,11.8024,7
37.27,127.2,10.5199,7
37.27,127.21,19.9539,7
37.27,127.22,36.6481,8
37.27,127.23,28.3716,8
37.27,127.24,10.2808,7
37.27,127.25,7.1924,6
37.27,127.26,3.9905,5
37.27,127.27,3.5534,5
37.27,127.28,3.0859,5
37.27,127.29,5.0869,6
37.27,127.3,2.8699,5
37.27,127.31,2.2851,4
37.27,127.32,2.5891,5
37.27,127.33,3.8878,5
37.27,127.34,4.4543,5
37.27,127.35,6.9578,6
37.27,127.36,5.0591,6
37.27,127.37,3.2929,5
37.27,127.38,6.1628,6
37.27,127.39,7.5052,6
37.27,127.4,9.6373,6
37.27,127.41,7.5298,6
37.27,127.42,4.8666,5
37.27,127.43,10.6103,7
37.27,127.44,30.6461,8
37.27,127.45,35.8783,8
37.27,127.46,27.3066,8
37.27,127.47,32.2414,8
37.27,127.48,16.3765,7
37.27,127.49,7.9174,6
37.27,127.5,7.9378,6
37.27,127.51,6.6695,6
37.27,127.52,4.7592,5
37.27,127.53,3.5868,5
37.27,127.54,3.1184,5
37.27,127.55,2.7116,5
37.27,127.56,3.0314,5
37.27,127.57,2.4664,4
37.27,127.58,2.8518,5
37.27,127.59,3.2134,5
37.27,127.6,4.1092,5
37.27,127.61,6.0918,6
37.27,127.62,10.8106,7
37.27,127.63,12.1703,7
37.27,127.64,14.0391,7
37.27,127.65,4.4592,5
37.27,127.66,3.6128,5
37.27,127.67,2.9882,5
37.27,127.68,3.4098,5
37.27,127.69,2.826,5
37.27,127.7,2.2525,4
37.27,127.71,3.057,5
37.27,127.72,2.9897,5
37.27,127.73,1.8273,4
37.27,127.75,1.4003,4
37.27,127.76,1.1199,4
37.27,127.77,1.2939,4
37.27,127.78,1.4067,4
37.27,127.79,2.3956,4
37.27,127.8,4.0174,5
37.27,127.81,1.6826,4
37.27,127.82,1.2779,4
37.27,127.83,1.4294,4
37.27,127.84,1.2114,4
37.27,127.85,1.1697,4
37.27,127.86,0.8997,3
37.27,127.87,0.9769,3
37.27,127.88,1.3167,4
37.27,127.89,1.0155,4
37.27,127.9,2.0683,4
37.27,127.91,3.9904,5
37.27,127.92,1.4874,4
37.27,127.93,1.3476,4
37.27,127.94,1.2591,4
37.27,127.95,1.1744,4
37.27,127.96,1.016,4
37.27,127.97,0.9858,3
37.27,127.99,0.9333,3
37.27,128.0,1.0366,4
37.27,128.01,1.8846,4
37.27,128.02,1.8752,4
37.27,128.03,1.3822,4
37.27,128.04,0.8783,3
37.27,128.05,0.8047,3
37.27,128.07,0.7201,3
37.27,128.08,1.081,4
37.27,128.09,0.8018,3
37.27,128.18,0.7099,3
37.27,128.19,0.816,3
37.27,128.2,0.84,3
37.27,128.21,0.6981,3
37.27,128.22,1.0129,4
37.27,128.23,0.8435,3
37.27,128.24,0.8085,3
37.27,128.25,0.8876,3
37.27,128.26,1.7369,4
37.27,128.27,10.9214,7
37.27,128.28,2.5218,5
37.27,128.29,1.0162,4
37.27,128.3,0.8039,3
37.27,128.35,0.5903,3
37.27,128.36,0.5926,3
37.27,128.41,0.5129,3
37.27,128.42,1.1687,4
37.27,128.43,0.6923,3
37.27,128.47,0.9052,3
37.27,128.48,1.35,4
37.27,128.49,0.6312,3
37.27,128.52,0.6067,3
37.27,128.57,0.6043,3
37.27,128.58,0.8596,3
37.27,128.66,0.4919,2
37.27,128.67,1.2203,4
37.27,128.68,1.239,4
37.27,128.69,1.1676,4
37.27,128.7,1.3787,4
37.27,128.71,1.405,4
37.27,128.72,0.7265,3
37.27,128.73,0.7204,3
37.27,128.74,4.2943,5
37.27,128.75,1.4889,4
37.27,128.76,0.7487,3
37.27,128.78,0.6982,3
37.27,128.82,0.8284,3
37.27,128.83,1.8581,4
37.27,128.84,0.6223,3
37.27,128.85,0.7351,3
37.27,128.87,0.8204,3
37.27,128.88,0.9469,3
37.27,128.89,0.6348,3
37.27,128.9,0.62,3
37.27,128.91,0.6213,3
37.27,128.92,0.531,3
37.27,128.95,0.5392,3
37.27,128.96,0.6077,3
37.27,128.99,0.913,3
37.27,129.0,0.6773,3
37.27,129.01,0.6615,3
37.27,129.05,0.8459,3
37.27,129.06,2.3712,4
37.27,129.07,2.6581,5
37.27,129.08,0.8824,3
37.27,129.17,0.5247,3
37.27,129.18,1.0154,4
37.27,129.19,0.7215,3
37.27,129.2,0.5889,3
37.27,129.29,0.7906,3
37.27,129.3,0.7632,3
37.27,129.31,1.2183,4
37.27,129.32,2.0864,4
37.27,129.33,1.8478,4
37.27,129.34,0.7046,3
37.28,126.0,0.5297,3
37.28,126.43,0.9339,3
37.28,126.44,1.0493,4
37.28,126.45,2.2064,4
37.28,126.46,4.1157,5
37.28,126.47,2.3443,4
37.28,126.48,3.1679,5
37.28,126.49,4.02,5
37.28,126.5,1.4974,4
37.28,126.51,1.2485,4
37.28,126.52,1.1613,4
37.28,126.54,1.8503,4
37.28,126.55,5.6776,6
37.28,126.56,5.1341,6
37.28,126.57,13.5888,7
37.28,126.58,4.2525,5
37.28,126.59,2.2786,4
37.28,126.6,1.9885,4
37.28,126.61,1.8023,4
37.28,126.62,1.6575,4
37.28,126.65,1.6799,4
37.28,126.66,1.7395,4
37.28,126.67,1.829,4
37.28,126.68,1.8513,4
37.28,126.69,1.9778,4
37.28,126.7,2.044,4
37.28,126.71,2.1357,4
37.28,126.72,2.3179,4
37.28,126.73,3.972,5
37.28,126.74,3.7334,5
37.28,126.75,3.4979,5
37.28,126.76,3.0828,5
37.28,126.77,3.4092,5
37.28,126.78,3.5916,5
37.28,126.79,4.2529,5
37.28,126.8,5.7062,6
37.28,126.81,11.4093,7
37.28,126.82,59.6885,9
37.28,126.83,45.4001,8
37.28,126.84,19.0052,7
37.28,126.85,30.384,8
37.28,126.86,28.2174,8
37.28,126.87,9.3614,6
37.28,126.88,9.0682,6
37.28,126.89,14.5939,7
37.28,126.9,10.6654,7
37.28,126.91,6.9881,6
37.28,126.92,5.8491,6
37.28,126.93,7.109,6
37.28,126.94,32.6154,8
37.28,126.95,37.9671,8
37.28,126.96,27.2115,8
37.28,126.97,54.9457,9
37.28,126.98,53.3227,9
37.28,126.99,40.1069,8
37.28,127.0,67.1997,9
37.28,127.01,51.5242,9
37.28,127.02,80.6459,9
37.28,127.03,64.2748,9
37.28,127.04,63.7394,9
37.28,127.05,65.698,9
37.28,127.06,40.7501,8
37.28,127.07,49.7909,8
37.28,127.08,33.8536,8
37.28,127.09,18.4862,7
37.28,127.1,34.6139,8
37.28,127.11,54.2252,9
37.28,127.12,35.383,8
37.28,127.13,15.3131,7
37.28,127.14,27.6345,8
37.28,127.15,53.0041,9
37.28,127.16,46.9705,8
37.28,127.17,18.4098,7
37.28,127.18,10.5286,7
37.28,127.19,13.3579,7
37.28,127.2,12.2731,7
37.28,127.21,10.8792,7
37.28,127.22,26.7915,8
37.28,127.23,25.0937,8
37.28,127.24,8.9195,6
37.28,127.25,9.8451,6
37.28,127.26,5.6193,6
37.28,127.27,3.053,5
37.28,127.28,2.897,5
37.28,127.29,3.7554,5
37.28,127.3,3.1959,5
37.28,127.31,3.052,5
37.28,127.32,4.4137,5
37.28,127.33,4.1566,5
37.28,127.34,5.3328,6
37.28,127.35,5.0079,6
37.28,127.36,3.625,5
37.28,127.37,3.101,5
37.28,127.38,5.3662,6
37.28,127.39,23.4216,7
37.28,127.4,16.2723,7
37.28,127.41,5.3558,6
37.28,127.42,8.1269,6
37.28,127.43,28.8775,8
37.28,127.44,67.2599,9
37.28,127.45,76.7769,9
37.28,127.46,43.5875,8
37.28,127.47,20.7749,7
37.28,127.48,11.9846,7
37.28,127.49,14.7743,7
37.28,127.5,11.007,7
37.28,127.51,9.6479,6
37.28,127.52,7.1242,6
37.28,127.53,4.9227,5
37.28,127.54,2.9365,5
37.28,127.55,2.5308,5
37.28,127.56,3.1825,5
37.28,127.57,3.1716,5
37.28,127.58,8.3015,6
37.28,127.59,2.6983,5
37.28,127.6,3.1971,5
37.28,127.61,6.0097,6
37.28,127.62,9.9579,6
37.28,127.63,46.329,8
37.28,127.64,28.1552,8
37.28,127.65,7.1425,6
37.28,127.66,5.532,6
37.28,127.67,5.9612,6
37.28,127.68,4.7042,5
37.28,127.69,6.7217,6
37.28,127.7,3.6201,5
37.28,127.71,2.9377,5
37.28,127.72,1.7339,4
37.28,127.73,1.351,4
37.28,127.74,1.5561,4
37.28,127.75,1.2545,4
37.28,127.76,1.1653,4
37.28,127.77,1.8601,4
37.28,127.78,2.3326,4
37.28,127.79,1.4506,4
37.28,127.8,2.0262,4
37.28,127.81,1.8148,4
37.28,127.82,2.9422,5
37.28,127.83,3.0336,5
37.28,127.84,1.4526,4
37.28,127.85,1.2614,4
37.28,127.86,1.1785,4
37.28,127.87,1.0374,4
37.28,127.88,1.3705,4
37.28,127.89,1.5533,4
37.28,127.9,10.2332,7
37.28,127.91,14.7121,7
37.28,127.92,2.9898,5
37.28,127.93,2.1694,4
37.28,127.94,1.964,4
37.28,127.95,1.431,4
37.28,127.96,1.226,4
37.28,127.97,1.3016,4
37.28,127.98,1.3055,4
37.28,127.99,1.2778,4
37.28,128.0,1.971,4
37.28,128.01,1.8781,4
37.28,128.02,1.1546,4
37.28,128.03,0.9735,3
37.28,128.07,0.7138,3
37.28,128.08,0.8674,3
37.28,128.09,0.8499,3
37.28,128.19,0.6027,3
37.28,128.21,0.7389,3
37.28,128.24,1.5201,4
37.28,128.25,1.5113,4
37.28,128.26,1.6011,4
37.28,128.27,3.1822,5
37.28,128.28,2.2456,4
37.28,128.29,0.8787,3
37.28,128.39,0.5458,3
37.28,128.4,0.5342,3
37.28,128.41,0.5751,3
37.28,128.42,0.8888,3
37.28,128.43,0.713,3
37.28,128.47,1.6619,4
37.28,128.48,1.4963,4
37.28,128.49,0.612,3
37.28,128.57,0.5504,3
37.28,128.58,0.7422,3
37.28,128.68,0.5182,3
37.28,128.69,0.4775,2
37.28,128.72,0.5047,3
37.28,128.73,0.5686,3
37.28,128.74,0.8428,3
37.28,128.75,0.6802,3
37.28,128.76,0.6401,3
37.28,128.79,0.7472,3
37.28,128.82,0.4873,2
37.28,128.83,0.7303,3
37.28,128.87,1.1234,4
37.28,128.88,0.9997,3
37.28,128.92,0.7593,3
37.28,128.93,0.7326,3
37.28,129.0,0.667,3
37.28,129.05,0.5232,3
37.28,129.06,0.9435,3
37.28,129.07,1.8194,4
37.28,129.08,0.866,3
37.28,129.12,0.5531,3
37.28,129.13,0.7325,3
37.28,129.18,0.8629,3
37.28,129.19,0.6941,3
37.28,129.2,0.5215,3
37.28,129.25,0.4655,2
37.28,129.26,0.5564,3
37.28,129.29,0.7338,3
37.28,129.3,1.149,4
37.28,129.31,1.5471,4
37.28,129.32,2.5695,5
37.28,129.33,2.4189,4
37.28,129.34,0.9227,3
37.29,126.46,0.9439,3
37.29,126.48,1.0488,4
37.29,126.49,1.0193,4
37.29,126.55,1.3284,4
37.29,126.56,1.4337,4
37.29,126.57,3.95,5
37.29,126.58,14.8548,7
37.29,126.59,2.9705,5
37.29,126.6,2.0542,4
37.29,126.62,1.7828,4
37.29,126.65,1.843,4
37.29,126.66,1.894,4
37.29,126.67,2.052,4
37.29,126.68,2.1168,4
37.29,126.69,2.3331,4
37.29,126.7,2.4968,4
37.29,126.71,2.6394,5
37.29,126.72,2.9115,5
37.29,126.73,3.4352,5
37.29,126.74,5.4993,6
37.29,126.75,6.8422,6
37.29,126.76,9.444,6
37.29,126.77,11.8903,7
37.29,126.78,17.7987,7
37.29,126.79,17.2386,7
37.29,126.8,18.5559,7
37.29,126.81,24.7057,7
37.29,126.82,44.9334,8
37.29,126.83,35.2664,8
37.29,126.84,26.7812,8
37.29,126.85,29.6352,8
37.29,126.86,59.6596,9
37.29,126.87,64.9609,9
37.29,126.88,35.1415,8
37.29,126.89,26.1826,8
37.29,126.9,9.3283,6
37.29,126.91,9.0947,6
37.29,126.92,10.867,7
37.29,126.93,12.665,7
37.29,126.94,37.7342,8
37.29,126.95,33.0474,8
37.29,126.96,30.5822,8
37.29,126.97,39.2276,8
37.29,126.98,55.4668,9
37.29,126.99,69.8721,9
37.29,127.0,59.4302,9
37.29,127.01,63.1739,9
